Country,Year,Comp,Part,ID,SSno,Abbr,,
1,1919,0,0,0,700,AFG,,
1,1920,0,0,0,700,AFG,,
1,1921,0,0,0,700,AFG,,
1,1922,0,0,0,700,AFG,,
1,1923,0,0,0,700,AFG,,
1,1924,0,0,0,700,AFG,,
1,1925,0,0,0,700,AFG,,
1,1926,0,0,0,700,AFG,,
1,1927,0,0,0,700,AFG,,
1,1928,0,0,0,700,AFG,,
1,1929,0,0,0,700,AFG,,
1,1930,0,0,0,700,AFG,,
1,1931,0,0,0,700,AFG,,
1,1932,0,0,0,700,AFG,,
1,1933,0,0,0,700,AFG,,
1,1934,0,0,0,700,AFG,,
1,1935,0,0,0,700,AFG,,
1,1936,0,0,0,700,AFG,,
1,1937,0,0,0,700,AFG,,
1,1938,0,0,0,700,AFG,,
1,1939,0,0,0,700,AFG,,
1,1940,0,0,0,700,AFG,,
1,1941,0,0,0,700,AFG,,
1,1942,0,0,0,700,AFG,,
1,1943,0,0,0,700,AFG,,
1,1944,0,0,0,700,AFG,,
1,1945,0,0,0,700,AFG,,
1,1946,0,0,0,700,AFG,,
1,1947,0,0,0,700,AFG,,
1,1948,0,0,0,700,AFG,,
1,1949,0,0,0,700,AFG,,
1,1950,0,0,0,700,AFG,,
1,1951,0,0,0,700,AFG,,
1,1952,0,0,0,700,AFG,,
1,1953,0,0,0,700,AFG,,
1,1954,0,0,0,700,AFG,,
1,1955,0,0,0,700,AFG,,
1,1956,0,0,0,700,AFG,,
1,1957,0,0,0,700,AFG,,
1,1958,0,0,0,700,AFG,,
1,1959,0,0,0,700,AFG,,
1,1960,0,0,0,700,AFG,,
1,1961,0,0,0,700,AFG,,
1,1962,0,0,0,700,AFG,,
1,1963,0,0,0,700,AFG,,
1,1964,0,0,0,700,AFG,,
1,1965,0,1,0,700,AFG,,
1,1966,0,1,0,700,AFG,,
1,1967,0,1,0,700,AFG,,
1,1968,0,1,0,700,AFG,,
1,1969,0,4.54,0,700,AFG,,
1,1970,0,4.54,0,700,AFG,,
1,1971,0,4.54,0,700,AFG,,
1,1972,0,4.54,0,700,AFG,,
1,1973,0,0,0,700,AFG,,
1,1974,0,0,0,700,AFG,,
1,1975,0,0,0,700,AFG,,
1,1976,0,0,0,700,AFG,,
1,1977,0,0,0,700,AFG,,
1,1978,0,0,0,700,AFG,,
1,1979,0,0,0,700,AFG,,
1,1980,0,0,0,700,AFG,,
1,1981,0,0,0,700,AFG,,
1,1982,0,0,0,700,AFG,,
1,1983,0,0,0,700,AFG,,
1,1984,0,0,0,700,AFG,,
1,1985,0,0,0,700,AFG,,
1,1986,0,0,0,700,AFG,,
1,1987,0,0,0,700,AFG,,
1,1988,0,0,0,700,AFG,,
1,1989,0,0,0,700,AFG,,
1,1990,0,0,0,700,AFG,,
1,1991,0,0,0,700,AFG,,
1,1992,0,0,0,700,AFG,,
1,1993,0,0,0,700,AFG,,
1,1994,0,0,0,700,AFG,,
1,1995,0,0,0,700,AFG,,
1,1996,0,0,0,700,AFG,,
1,1997,0,0,0,700,AFG,,
1,1998,0,0,0,700,AFG,,
1,1999,0,0,0,700,AFG,,
1,2000,0,0,0,700,AFG,,
2,1914,0,0,0,339,ALB,,
2,1915,0,0,0,339,ALB,,
2,1916,0,0,0,339,ALB,,
2,1917,0,0,0,339,ALB,,
2,1918,0,0,0,339,ALB,,
2,1919,0,0,0,339,ALB,,
2,1920,0,0,0,339,ALB,,
2,1921,62,0,0,339,ALB,,
2,1922,62,0,0,339,ALB,,
2,1923,58,0,0,339,ALB,,
2,1924,0,0,0,339,ALB,,
2,1925,0,0,0,339,ALB,,
2,1926,0,0,0,339,ALB,,
2,1927,0,0,0,339,ALB,,
2,1928,0,0,0,339,ALB,,
2,1929,0,0,0,339,ALB,,
2,1930,0,0,0,339,ALB,,
2,1931,0,0,0,339,ALB,,
2,1932,0,0,0,339,ALB,,
2,1933,0,0,0,339,ALB,,
2,1934,0,0,0,339,ALB,,
2,1935,0,0,0,339,ALB,,
2,1936,0,0,0,339,ALB,,
2,1937,0,0,0,339,ALB,,
2,1938,0,0,0,339,ALB,,
2,1944,0,0,0,339,ALB,,
2,1945,6.8,48.86,3.32,339,ALB,,
2,1946,6.8,48.86,3.32,339,ALB,,
2,1947,6.8,48.86,3.32,339,ALB,,
2,1948,6.8,48.86,3.32,339,ALB,,
2,1949,6.8,48.86,3.32,339,ALB,,
2,1950,1.8,52.26,0.94,339,ALB,,
2,1951,1.8,52.26,0.94,339,ALB,,
2,1952,1.8,52.26,0.94,339,ALB,,
2,1953,1.8,52.26,0.94,339,ALB,,
2,1954,0.1,52.38,0.05,339,ALB,,
2,1955,0.1,52.38,0.05,339,ALB,,
2,1956,0.1,52.38,0.05,339,ALB,,
2,1957,0.1,52.38,0.05,339,ALB,,
2,1958,0,52.19,0,339,ALB,,
2,1959,0,52.19,0,339,ALB,,
2,1960,0,52.19,0,339,ALB,,
2,1961,0,52.19,0,339,ALB,,
2,1962,0,52.04,0,339,ALB,,
2,1963,0,52.04,0,339,ALB,,
2,1964,0,52.04,0,339,ALB,,
2,1965,0,52.04,0,339,ALB,,
2,1966,0,51.21,0,339,ALB,,
2,1967,0,51.21,0,339,ALB,,
2,1968,0,51.21,0,339,ALB,,
2,1969,0,51.21,0,339,ALB,,
2,1970,0,50.56,0,339,ALB,,
2,1971,0,50.56,0,339,ALB,,
2,1972,0,50.56,0,339,ALB,,
2,1973,0,50.56,0,339,ALB,,
2,1974,0,52.68,0,339,ALB,,
2,1975,0,52.68,0,339,ALB,,
2,1976,0,52.68,0,339,ALB,,
2,1977,0,52.68,0,339,ALB,,
2,1978,0,55.03,0,339,ALB,,
2,1979,0,55.03,0,339,ALB,,
2,1980,0,55.03,0,339,ALB,,
2,1981,0,55.03,0,339,ALB,,
2,1982,0,58.5,0,339,ALB,,
2,1983,0,58.5,0,339,ALB,,
2,1984,0,58.5,0,339,ALB,,
2,1985,0,58.5,0,339,ALB,,
2,1986,0,58.5,0,339,ALB,,
2,1987,0,59.51,0,339,ALB,,
2,1988,0,59.51,0,339,ALB,,
2,1989,0,59.51,0,339,ALB,,
2,1990,0,59.51,0,339,ALB,,
2,1991,43.8,60.33,26.42,339,ALB,,
2,1992,37.7,54.42,20.51,339,ALB,,
2,1993,37.7,54.42,20.51,339,ALB,,
2,1994,37.7,54.42,20.51,339,ALB,,
2,1995,37.7,54.42,20.51,339,ALB,,
2,1996,44.5,50.73,22.58,339,ALB,,
2,1997,34.8,34.46,11.99,339,ALB,,
2,1998,34.8,34.46,11.99,339,ALB,,
2,1999,34.8,34.46,11.99,339,ALB,,
2,2000,34.8,34.46,11.99,339,ALB,,
3,1962,0,48.57,0,615,ALG,,
3,1963,0.4,51.99,0.21,615,ALG,,
3,1964,0.4,51.99,0.21,615,ALG,,
3,1965,0,0,0,615,ALG,,
3,1966,0,0,0,615,ALG,,
3,1967,0,0,0,615,ALG,,
3,1968,0,0,0,615,ALG,,
3,1969,0,0,0,615,ALG,,
3,1970,0,0,0,615,ALG,,
3,1971,0,0,0,615,ALG,,
3,1972,0,0,0,615,ALG,,
3,1973,0,0,0,615,ALG,,
3,1974,0,0,0,615,ALG,,
3,1975,0,0,0,615,ALG,,
3,1976,0.7,43.44,0.3,615,ALG,,
3,1977,0.7,43.44,0.3,615,ALG,,
3,1978,0.7,43.44,0.3,615,ALG,,
3,1979,0.7,41.37,0.29,615,ALG,,
3,1980,0.7,41.37,0.29,615,ALG,,
3,1981,0.7,41.37,0.29,615,ALG,,
3,1982,0.7,41.37,0.29,615,ALG,,
3,1983,0.7,41.37,0.29,615,ALG,,
3,1984,4.6,43.46,2,615,ALG,,
3,1985,4.6,43.46,2,615,ALG,,
3,1986,4.6,43.46,2,615,ALG,,
3,1987,4.6,43.46,2,615,ALG,,
3,1988,6.7,47.93,3.21,615,ALG,,
3,1989,6.7,47.93,3.21,615,ALG,,
3,1990,6.7,47.93,3.21,615,ALG,,
3,1991,6.7,47.93,3.21,615,ALG,,
3,1992,0,0,0,615,ALG,,
3,1993,0,0,0,615,ALG,,
3,1994,0,0,0,615,ALG,,
3,1995,38.7,40.7,15.75,615,ALG,,
3,1996,38.7,40.7,15.75,615,ALG,,
3,1997,52.5,37.96,19.93,615,ALG,,
3,1998,52.5,37.96,19.93,615,ALG,,
3,1999,46.25,33.82,15.64,615,ALG,,
3,2000,46.25,33.82,15.64,615,ALG,,
4,1975,0,0,0,540,ANG,,
4,1976,0,0,0,540,ANG,,
4,1977,0,0,0,540,ANG,,
4,1978,0,0,0,540,ANG,,
4,1979,0,0,0,540,ANG,,
4,1980,0,0,0,540,ANG,,
4,1981,0,0,0,540,ANG,,
4,1982,0,0,0,540,ANG,,
4,1983,0,0,0,540,ANG,,
4,1984,0,0,0,540,ANG,,
4,1985,0,0,0,540,ANG,,
4,1986,0,0,0,540,ANG,,
4,1987,0,0,0,540,ANG,,
4,1988,0,0,0,540,ANG,,
4,1989,0,0,0,540,ANG,,
4,1990,0,0,0,540,ANG,,
4,1991,0,0,0,540,ANG,,
4,1992,0,0,0,540,ANG,,
4,1993,0,0,0,540,ANG,,
4,1994,0,0,0,540,ANG,,
4,1995,0,0,0,540,ANG,,
4,1996,0,0,0,540,ANG,,
4,1997,0,0,0,540,ANG,,
4,1998,0,0,0,540,ANG,,
4,1999,0,0,0,540,ANG,,
4,2000,0,0,0,540,ANG,,
5,1981,42,29.71,12.48,58,AAB,,
5,1982,42,29.71,12.48,58,AAB,,
5,1983,42,29.71,12.48,58,AAB,,
5,1984,32.5,24.33,7.91,58,AAB,,
5,1985,32.5,24.33,7.91,58,AAB,,
5,1986,32.5,24.33,7.91,58,AAB,,
5,1987,32.5,24.33,7.91,58,AAB,,
5,1988,32.5,24.33,7.91,58,AAB,,
5,1989,34,31.75,10.79,58,AAB,,
5,1990,34,31.75,10.79,58,AAB,,
5,1991,34,31.75,10.79,58,AAB,,
5,1992,34,31.75,10.79,58,AAB,,
5,1993,34,31.75,10.79,58,AAB,,
5,1994,45.6,41.08,18.73,58,AAB,,
5,1995,45.6,41.08,18.73,58,AAB,,
5,1996,45.6,41.08,18.73,58,AAB,,
5,1997,45.6,41.08,18.73,58,AAB,,
5,1998,45.6,41.08,18.73,58,AAB,,
5,1999,47.4,51.51,24.41,58,AAB,,
5,2000,47.4,51.51,24.41,58,AAB,,
6,1816,0,0,0,160,ARG,,
6,1817,0,0,0,160,ARG,,
6,1818,0,0,0,160,ARG,,
6,1819,0,0,0,160,ARG,,
6,1820,0,0,0,160,ARG,,
6,1821,0,0,0,160,ARG,,
6,1822,0,0,0,160,ARG,,
6,1823,0,0,0,160,ARG,,
6,1824,0,0,0,160,ARG,,
6,1825,0,0,0,160,ARG,,
6,1826,0,0,0,160,ARG,,
6,1827,0,0,0,160,ARG,,
6,1828,0,0,0,160,ARG,,
6,1829,0,0,0,160,ARG,,
6,1830,0,0,0,160,ARG,,
6,1831,0,0,0,160,ARG,,
6,1832,0,0,0,160,ARG,,
6,1833,0,0,0,160,ARG,,
6,1834,0,0,0,160,ARG,,
6,1835,0,0,0,160,ARG,,
6,1836,0,0,0,160,ARG,,
6,1837,0,0,0,160,ARG,,
6,1838,0,0,0,160,ARG,,
6,1839,0,0,0,160,ARG,,
6,1840,0,0,0,160,ARG,,
6,1841,0,0,0,160,ARG,,
6,1842,0,0,0,160,ARG,,
6,1843,0,0,0,160,ARG,,
6,1844,0,0,0,160,ARG,,
6,1845,0,0,0,160,ARG,,
6,1846,0,0,0,160,ARG,,
6,1847,0,0,0,160,ARG,,
6,1848,0,0,0,160,ARG,,
6,1849,0,0,0,160,ARG,,
6,1850,0,0,0,160,ARG,,
6,1851,0,0,0,160,ARG,,
6,1852,0,0,0,160,ARG,,
6,1853,9.4,1,0.09,160,ARG,,
6,1854,9.4,1,0.09,160,ARG,,
6,1855,9.4,1,0.09,160,ARG,,
6,1856,9.4,1,0.09,160,ARG,,
6,1857,9.4,1,0.09,160,ARG,,
6,1858,9.4,1,0.09,160,ARG,,
6,1859,10,1,0.1,160,ARG,,
6,1860,10,1,0.1,160,ARG,,
6,1861,0,0,0,160,ARG,,
6,1862,0,1,0,160,ARG,,
6,1863,0,1,0,160,ARG,,
6,1864,0,1,0,160,ARG,,
6,1865,0,1,0,160,ARG,,
6,1866,0,1,0,160,ARG,,
6,1867,0,1,0,160,ARG,,
6,1868,37.8,1,0.38,160,ARG,,
6,1869,37.8,1,0.38,160,ARG,,
6,1870,37.8,1,0.38,160,ARG,,
6,1871,37.8,1,0.38,160,ARG,,
6,1872,37.8,1,0.38,160,ARG,,
6,1873,37.8,1,0.38,160,ARG,,
6,1874,49.5,1.19,0.59,160,ARG,,
6,1875,49.5,1.19,0.59,160,ARG,,
6,1876,49.5,1.19,0.59,160,ARG,,
6,1877,49.5,1.19,0.59,160,ARG,,
6,1878,49.5,1.19,0.59,160,ARG,,
6,1879,49.5,1.19,0.59,160,ARG,,
6,1880,31.1,2,0.62,160,ARG,,
6,1881,31.1,2,0.62,160,ARG,,
6,1882,31.1,2,0.62,160,ARG,,
6,1883,31.1,2,0.62,160,ARG,,
6,1884,31.1,2,0.62,160,ARG,,
6,1885,31.1,2,0.62,160,ARG,,
6,1886,21.1,2,0.42,160,ARG,,
6,1887,21.1,2,0.42,160,ARG,,
6,1888,21.1,2,0.42,160,ARG,,
6,1889,21.1,2,0.42,160,ARG,,
6,1890,21.1,2,0.42,160,ARG,,
6,1891,21.1,2,0.42,160,ARG,,
6,1892,2.3,2,0.05,160,ARG,,
6,1893,2.3,2,0.05,160,ARG,,
6,1894,2.3,2,0.05,160,ARG,,
6,1895,2.3,2,0.05,160,ARG,,
6,1896,2.3,2,0.05,160,ARG,,
6,1897,2.3,2,0.05,160,ARG,,
6,1898,14.9,2,0.3,160,ARG,,
6,1899,14.9,2,0.3,160,ARG,,
6,1900,14.9,2,0.3,160,ARG,,
6,1901,14.9,2,0.3,160,ARG,,
6,1902,14.9,2,0.3,160,ARG,,
6,1903,14.9,2,0.3,160,ARG,,
6,1904,18.7,2,0.37,160,ARG,,
6,1905,18.7,2,0.37,160,ARG,,
6,1906,18.7,2,0.37,160,ARG,,
6,1907,18.7,2,0.37,160,ARG,,
6,1908,18.7,2,0.37,160,ARG,,
6,1909,18.7,2,0.37,160,ARG,,
6,1910,0,0,0,160,ARG,,
6,1911,0,0,0,160,ARG,,
6,1912,0,0,0,160,ARG,,
6,1913,0,0,0,160,ARG,,
6,1914,0,0,0,160,ARG,,
6,1915,0,0,0,160,ARG,,
6,1916,48.5,8.82,4.28,160,ARG,,
6,1917,48.5,8.82,4.28,160,ARG,,
6,1918,48.5,8.82,4.28,160,ARG,,
6,1919,48.5,8.82,4.28,160,ARG,,
6,1920,48.5,8.82,4.28,160,ARG,,
6,1921,48.5,8.82,4.28,160,ARG,,
6,1922,44.3,8.79,3.89,160,ARG,,
6,1923,44.3,8.79,3.89,160,ARG,,
6,1924,44.3,8.79,3.89,160,ARG,,
6,1925,44.3,8.79,3.89,160,ARG,,
6,1926,44.3,8.79,3.89,160,ARG,,
6,1927,44.3,8.79,3.89,160,ARG,,
6,1928,42.6,12.96,5.52,160,ARG,,
6,1929,42.6,12.96,5.52,160,ARG,,
6,1930,0,0,0,160,ARG,,
6,1931,36.2,11.14,4.03,160,ARG,,
6,1932,36.2,11.14,4.03,160,ARG,,
6,1933,36.2,11.14,4.03,160,ARG,,
6,1934,36.2,11.14,4.03,160,ARG,,
6,1935,36.2,11.14,4.03,160,ARG,,
6,1936,36.2,11.14,4.03,160,ARG,,
6,1937,42.6,14.18,6.04,160,ARG,,
6,1938,42.6,14.18,6.04,160,ARG,,
6,1939,42.6,14.18,6.04,160,ARG,,
6,1940,42.6,14.18,6.04,160,ARG,,
6,1941,42.6,14.18,6.04,160,ARG,,
6,1942,42.6,14.18,6.04,160,ARG,,
6,1943,0,0,0,160,ARG,,
6,1944,0,0,0,160,ARG,,
6,1945,0,0,0,160,ARG,,
6,1946,44.8,17.19,7.7,160,ARG,,
6,1947,44.8,17.19,7.7,160,ARG,,
6,1948,44.8,17.19,7.7,160,ARG,,
6,1949,44.8,17.19,7.7,160,ARG,,
6,1950,44.8,17.19,7.7,160,ARG,,
6,1951,36.4,42.64,15.52,160,ARG,,
6,1952,36.4,42.64,15.52,160,ARG,,
6,1953,36.4,42.64,15.52,160,ARG,,
6,1954,36.4,42.64,15.52,160,ARG,,
6,1955,0,0,0,160,ARG,,
6,1956,0,0,0,160,ARG,,
6,1957,0,0,0,160,ARG,,
6,1958,55.1,45.11,24.86,160,ARG,,
6,1959,55.1,45.11,24.86,160,ARG,,
6,1960,55.1,45.11,24.86,160,ARG,,
6,1961,55.1,45.11,24.86,160,ARG,,
6,1962,0,0,0,160,ARG,,
6,1963,70,42.64,29.85,160,ARG,,
6,1964,70,42.64,29.85,160,ARG,,
6,1965,70,42.64,29.85,160,ARG,,
6,1966,0,0,0,160,ARG,,
6,1967,0,0,0,160,ARG,,
6,1968,0,0,0,160,ARG,,
6,1969,0,0,0,160,ARG,,
6,1970,0,0,0,160,ARG,,
6,1971,0,0,0,160,ARG,,
6,1972,0,0,0,160,ARG,,
6,1973,38.2,48.86,18.66,160,ARG,,
6,1974,38.2,48.86,18.66,160,ARG,,
6,1975,38.2,48.86,18.66,160,ARG,,
6,1976,0,0,0,160,ARG,,
6,1977,0,0,0,160,ARG,,
6,1978,0,0,0,160,ARG,,
6,1979,0,0,0,160,ARG,,
6,1980,0,0,0,160,ARG,,
6,1981,0,0,0,160,ARG,,
6,1982,0,0,0,160,ARG,,
6,1983,48.2,49.88,24.04,160,ARG,,
6,1984,48.2,49.88,24.04,160,ARG,,
6,1985,48.2,49.88,24.04,160,ARG,,
6,1986,48.2,49.88,24.04,160,ARG,,
6,1987,48.2,49.88,24.04,160,ARG,,
6,1988,48.2,49.88,24.04,160,ARG,,
6,1989,52,51.69,26.88,160,ARG,,
6,1990,52,51.69,26.88,160,ARG,,
6,1991,52,51.69,26.88,160,ARG,,
6,1992,52,51.69,26.88,160,ARG,,
6,1993,52,51.69,26.88,160,ARG,,
6,1994,52,51.69,26.88,160,ARG,,
6,1995,50.2,50.31,25.25,160,ARG,,
6,1996,50.2,50.31,25.25,160,ARG,,
6,1997,50.2,50.31,25.25,160,ARG,,
6,1998,50.2,50.31,25.25,160,ARG,,
6,1999,51.5,50.74,26.13,160,ARG,,
6,2000,51.5,50.74,26.13,160,ARG,,
7,1991,41,40,16.4,371,ARM,,
7,1992,41,40,16.4,371,ARM,,
7,1993,41,40,16.4,371,ARM,,
7,1994,41,40,16.4,371,ARM,,
7,1995,37.15,36.18,13.44,371,ARM,,
7,1996,53,32.88,17.43,371,ARM,,
7,1997,53,32.88,17.43,371,ARM,,
7,1998,49.2,37.98,18.69,371,ARM,,
7,1999,46.9,37.65,17.66,371,ARM,,
7,2000,46.9,37.65,17.66,371,ARM,,
8,1901,56.4,11.29,6.37,900,AUL,,
8,1902,56.4,11.29,6.37,900,AUL,,
8,1903,65.6,18.42,12.09,900,AUL,,
8,1904,65.6,18.42,12.09,900,AUL,,
8,1905,65.6,18.42,12.09,900,AUL,,
8,1906,61.8,23.07,14.25,900,AUL,,
8,1907,61.8,23.07,14.25,900,AUL,,
8,1908,61.8,23.07,14.25,900,AUL,,
8,1909,61.8,23.07,14.25,900,AUL,,
8,1910,50,29.89,14.94,900,AUL,,
8,1911,50,29.89,14.94,900,AUL,,
8,1912,50,29.89,14.94,900,AUL,,
8,1913,51.1,42.09,21.51,900,AUL,,
8,1914,49.1,36.35,17.85,900,AUL,,
8,1915,49.1,36.35,17.85,900,AUL,,
8,1916,49.1,36.35,17.85,900,AUL,,
8,1917,45.8,37.56,17.2,900,AUL,,
8,1918,45.8,37.56,17.2,900,AUL,,
8,1919,54.9,36.26,19.91,900,AUL,,
8,1920,54.9,36.26,19.91,900,AUL,,
8,1921,54.9,36.26,19.91,900,AUL,,
8,1922,57.7,28.23,16.29,900,AUL,,
8,1923,57.7,28.23,16.29,900,AUL,,
8,1924,57.7,28.23,16.29,900,AUL,,
8,1925,55,49.11,27.01,900,AUL,,
8,1926,55,49.11,27.01,900,AUL,,
8,1927,55,49.11,27.01,900,AUL,,
8,1928,55.4,41.18,22.81,900,AUL,,
8,1929,51.2,45.03,23.06,900,AUL,,
8,1930,51.2,45.03,23.06,900,AUL,,
8,1931,58.4,48.63,28.4,900,AUL,,
8,1932,58.4,48.63,28.4,900,AUL,,
8,1933,58.4,48.63,28.4,900,AUL,,
8,1934,63,53.19,33.51,900,AUL,,
8,1935,63,53.19,33.51,900,AUL,,
8,1936,63,53.19,33.51,900,AUL,,
8,1937,56.8,52.71,29.94,900,AUL,,
8,1938,56.8,52.71,29.94,900,AUL,,
8,1939,56.8,52.71,29.94,900,AUL,,
8,1940,59.8,55.08,32.94,900,AUL,,
8,1941,59.8,55.08,32.94,900,AUL,,
8,1942,59.8,55.08,32.94,900,AUL,,
8,1943,50.1,56.85,28.48,900,AUL,,
8,1944,50.1,56.85,28.48,900,AUL,,
8,1945,50.1,56.85,28.48,900,AUL,,
8,1946,50.3,58.2,29.28,900,AUL,,
8,1947,50.3,58.2,29.28,900,AUL,,
8,1948,50.3,58.2,29.28,900,AUL,,
8,1949,54,58.43,31.55,900,AUL,,
8,1950,54,58.43,31.55,900,AUL,,
8,1951,52.3,54.43,28.47,900,AUL,,
8,1952,52.3,54.43,28.47,900,AUL,,
8,1953,52.3,54.43,28.47,900,AUL,,
8,1954,49.9,50.85,25.37,900,AUL,,
8,1955,54.8,47.78,26.18,900,AUL,,
8,1956,54.8,47.78,26.18,900,AUL,,
8,1957,54.8,47.78,26.18,900,AUL,,
8,1958,57.1,51,29.12,900,AUL,,
8,1959,57.1,51,29.12,900,AUL,,
8,1960,57.1,51,29.12,900,AUL,,
8,1961,52,50.06,26.03,900,AUL,,
8,1962,52,50.06,26.03,900,AUL,,
8,1963,54.5,50.3,27.41,900,AUL,,
8,1964,54.5,50.3,27.41,900,AUL,,
8,1965,54.5,50.3,27.41,900,AUL,,
8,1966,59.9,49.22,29.48,900,AUL,,
8,1967,59.9,49.22,29.48,900,AUL,,
8,1968,59.9,49.22,29.48,900,AUL,,
8,1969,53,49.71,26.35,900,AUL,,
8,1970,53,49.71,26.35,900,AUL,,
8,1971,53,49.71,26.35,900,AUL,,
8,1972,50.4,50.08,25.24,900,AUL,,
8,1973,50.4,50.08,25.24,900,AUL,,
8,1974,50.7,55.41,28.09,900,AUL,,
8,1975,57.2,57.24,32.74,900,AUL,,
8,1976,57.2,57.24,32.74,900,AUL,,
8,1977,60.4,56.31,34.01,900,AUL,,
8,1978,60.4,56.31,34.01,900,AUL,,
8,1979,60.4,56.31,34.01,900,AUL,,
8,1980,54.9,56.52,31.03,900,AUL,,
8,1981,54.9,56.52,31.03,900,AUL,,
8,1982,54.9,56.52,31.03,900,AUL,,
8,1983,50.5,56.47,28.52,900,AUL,,
8,1984,57.8,57.12,33.02,900,AUL,,
8,1985,57.8,57.12,33.02,900,AUL,,
8,1986,57.8,57.12,33.02,900,AUL,,
8,1987,54.2,56.77,30.77,900,AUL,,
8,1988,54.2,56.77,30.77,900,AUL,,
8,1989,54.2,56.77,30.77,900,AUL,,
8,1990,60.6,57.79,35.02,900,AUL,,
8,1991,60.6,57.79,35.02,900,AUL,,
8,1992,60.6,57.79,35.02,900,AUL,,
8,1993,55.1,59.9,33.01,900,AUL,,
8,1994,55.1,59.9,33.01,900,AUL,,
8,1995,55.1,59.9,33.01,900,AUL,,
8,1996,61.2,59.8,36.6,900,AUL,,
8,1997,61.2,59.8,36.6,900,AUL,,
8,1998,60,58.9,35.34,900,AUL,,
8,1999,60,58.9,35.34,900,AUL,,
8,2000,60,58.9,35.34,900,AUL,,
9,1810,0,0,0,300,AUH,,
9,1811,0,0,0,300,AUH,,
9,1812,0,0,0,300,AUH,,
9,1813,0,0,0,300,AUH,,
9,1814,0,0,0,300,AUH,,
9,1815,0,0,0,300,AUH,,
9,1816,0,0,0,300,AUH,,
9,1817,0,0,0,300,AUH,,
9,1818,0,0,0,300,AUH,,
9,1819,0,0,0,300,AUH,,
9,1820,0,0,0,300,AUH,,
9,1821,0,0,0,300,AUH,,
9,1822,0,0,0,300,AUH,,
9,1823,0,0,0,300,AUH,,
9,1824,0,0,0,300,AUH,,
9,1825,0,0,0,300,AUH,,
9,1826,0,0,0,300,AUH,,
9,1827,0,0,0,300,AUH,,
9,1828,0,0,0,300,AUH,,
9,1829,0,0,0,300,AUH,,
9,1830,0,0,0,300,AUH,,
9,1831,0,0,0,300,AUH,,
9,1832,0,0,0,300,AUH,,
9,1833,0,0,0,300,AUH,,
9,1834,0,0,0,300,AUH,,
9,1835,0,0,0,300,AUH,,
9,1836,0,0,0,300,AUH,,
9,1837,0,0,0,300,AUH,,
9,1838,0,0,0,300,AUH,,
9,1839,0,0,0,300,AUH,,
9,1840,0,0,0,300,AUH,,
9,1841,0,0,0,300,AUH,,
9,1842,0,0,0,300,AUH,,
9,1843,0,0,0,300,AUH,,
9,1844,0,0,0,300,AUH,,
9,1845,0,0,0,300,AUH,,
9,1846,0,0,0,300,AUH,,
9,1847,0,0,0,300,AUH,,
9,1848,0,0,0,300,AUH,,
9,1849,0,0,0,300,AUH,,
9,1850,0,0,0,300,AUH,,
9,1851,0,0,0,300,AUH,,
9,1852,0,0,0,300,AUH,,
9,1853,0,0,0,300,AUH,,
9,1854,0,0,0,300,AUH,,
9,1855,0,0,0,300,AUH,,
9,1856,0,0,0,300,AUH,,
9,1857,0,0,0,300,AUH,,
9,1858,0,0,0,300,AUH,,
9,1859,0,0,0,300,AUH,,
9,1860,0,0,0,300,AUH,,
9,1861,0,0,0,300,AUH,,
9,1862,0,0,0,300,AUH,,
9,1863,0,0,0,300,AUH,,
9,1864,0,0,0,300,AUH,,
9,1865,0,0,0,300,AUH,,
9,1866,0,0,0,300,AUH,,
9,1867,20,0.25,0.05,300,AUH,,
9,1868,20,0.25,0.05,300,AUH,,
9,1869,20,0.25,0.05,300,AUH,,
9,1870,20,0.25,0.05,300,AUH,,
9,1871,20,0.25,0.05,300,AUH,,
9,1872,20,0.25,0.05,300,AUH,,
9,1873,22,0.37,0.08,300,AUH,,
9,1874,22,0.37,0.08,300,AUH,,
9,1875,22,0.37,0.08,300,AUH,,
9,1876,22,0.37,0.08,300,AUH,,
9,1877,22,0.37,0.08,300,AUH,,
9,1878,22,0.37,0.08,300,AUH,,
9,1879,26,0.36,0.09,300,AUH,,
9,1880,26,0.36,0.09,300,AUH,,
9,1881,26,0.36,0.09,300,AUH,,
9,1882,26,0.36,0.09,300,AUH,,
9,1883,26,0.36,0.09,300,AUH,,
9,1884,26,0.36,0.09,300,AUH,,
9,1885,31.5,0.54,0.17,300,AUH,,
9,1886,31.5,0.54,0.17,300,AUH,,
9,1887,31.5,0.54,0.17,300,AUH,,
9,1888,31.5,0.54,0.17,300,AUH,,
9,1889,31.5,0.54,0.17,300,AUH,,
9,1890,31.5,0.54,0.17,300,AUH,,
9,1891,33.2,0.64,0.21,300,AUH,,
9,1892,33.2,0.64,0.21,300,AUH,,
9,1893,33.2,0.64,0.21,300,AUH,,
9,1894,33.2,0.64,0.21,300,AUH,,
9,1895,33.2,0.64,0.21,300,AUH,,
9,1896,33.2,0.64,0.21,300,AUH,,
9,1897,42.5,2.05,0.87,300,AUH,,
9,1898,42.5,2.05,0.87,300,AUH,,
9,1899,42.5,2.05,0.87,300,AUH,,
9,1900,42.5,2.05,0.87,300,AUH,,
9,1901,42.5,2.05,0.87,300,AUH,,
9,1902,42.5,2.05,0.87,300,AUH,,
9,1903,42.5,2.05,0.87,300,AUH,,
9,1904,42.5,2.05,0.87,300,AUH,,
